day,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,performance_tier_index,engagement_score
Saturday,Email,Central,Desktop,Gen X,Traffic,48111,2409,5.01,697.99,213,8.84,58.42,229,58,7.77,15730.19,3,11.4664214
Sunday,Affiliate,Central,CTV,Gen X,App Installs,116047,2381,2.05,3052.02,38,1.6,81.04,127,33,6.22,2100.53,0,2.605728713
Wednesday,Display,South,Desktop,Gen X,Awareness,170796,1465,0.86,1168.42,10,0.68,81.05,286,18,6.91,1015.98,0,2.453160496
Tuesday,Video,South,Tablet,Millennials,Leads,157861,4684,2.97,9161.37,203,4.33,38.41,76,30,6.05,8743.92,0,2.255047162
Tuesday,Affiliate,North,Desktop,Gen X,Traffic,69341,844,1.22,647.6,34,4.03,47.7,129,38,5.38,3269.5,2,1.5701533
Wednesday,Affiliate,East,CTV,Gen X,Leads,139283,2152,1.55,1779.98,149,6.92,35.09,132,29,4,9948.52,2,2.03947359
Wednesday,Display,Central,Tablet,Boomers,Awareness,218215,918,0.42,622.47,12,1.31,81.72,67,40,3.91,1271.35,1,0.281859634
Tuesday,Video,North,Mobile,Boomers,Traffic,225280,6861,3.05,10847.08,101,1.72,49.36,137,34,8.56,8829.31,0,4.172394354
Sunday,Email,North,CTV,Gen X,Sales,55974,2227,3.98,1114.97,176,7.9,49.42,151,27,10,18862.96,3,6.007735734
Tuesday,Video,Central,CTV,Millennials,Leads,150803,5655,3.75,7615.82,283,5,53.93,158,29,4.34,19221.5,1,5.924882131
Saturday,Affiliate,South,Mobile,Boomers,Leads,120029,2042,1.7,1947.52,49,2.4,49.08,236,19,7.33,5215.08,1,4.014963051
Wednesday,Affiliate,South,Tablet,Gen Z,Awareness,59153,1274,2.15,880.05,1,0.08,63.73,222,39,6.31,0,0,4.781295961
Saturday,Social,West,Mobile,Millennials,App Installs,103978,2225,2.14,2139.2,34,1.53,37.42,194,33,7.46,3495.74,1,4.151358941
Friday,Video,West,CTV,Boomers,Sales,216334,4848,2.24,10044.14,217,4.48,48.31,79,25,7.92,21554.9,1,1.770373589
Wednesday,Video,North,Mobile,Millennials,Leads,183045,4662,2.55,6067.82,393,8.43,68.27,136,34,8.01,16177.04,1,3.463803983
Tuesday,Affiliate,South,Desktop,Gen X,Leads,78394,904,1.15,849.17,17,1.88,28.94,185,48,8.53,2227.71,1,2.13332653
Monday,Social,North,CTV,Gen X,Traffic,124871,2790,2.23,2454.52,200,7.17,33.8,225,30,5.24,8465.3,2,5.027188058
Friday,Search,North,Tablet,Gen X,Sales,114278,7091,6.21,14765.51,379,5.34,62.61,120,25,4.87,36012.44,1,7.446052609
Tuesday,Affiliate,Central,Tablet,Boomers,Traffic,123136,2888,2.35,4534.33,216,7.48,60.11,129,28,7.72,19765.78,2,3.025532744
Monday,Display,West,Tablet,Millennials,Traffic,245172,1067,0.44,577.45,0,0,49.2,131,29,7.58,0,0,0.570118121
Tuesday,Social,North,Desktop,Gen Z,Leads,98295,2724,2.77,4200.53,64,2.35,40.89,211,26,5.92,4885.49,1,5.847337098
Sunday,Affiliate,North,CTV,Gen X,App Installs,102016,1727,1.69,1445.05,120,6.95,41.8,170,37,7.44,11242.19,2,2.877881901
Friday,Email,North,Mobile,Gen Z,Awareness,83742,3427,4.09,2477.52,321,9.37,75.13,316,32,8.1,14099.17,2,12.93176662
Tuesday,Search,North,CTV,Boomers,Sales,152906,10779,7.05,21024.99,556,5.16,60.52,138,44,3.92,38276.18,1,9.728212104
Thursday,Search,Central,Tablet,Boomers,Traffic,134825,5088,3.77,9453.29,242,4.76,71.06,225,25,9.03,17511.59,1,8.491006861
Tuesday,Social,North,Tablet,Boomers,Awareness,116431,4064,3.49,5292.93,279,6.87,46.79,132,41,6.39,23583.96,2,4.607432728
Sunday,Affiliate,Central,Tablet,Millennials,Sales,101141,1353,1.34,760.45,61,4.51,28.57,73,35,7.33,6170.76,2,0.976547592
Saturday,Search,Central,Mobile,Gen X,Awareness,157962,8270,5.24,12335.43,507,6.13,43.15,85,39,6.4,39312.92,2,4.450120915
Monday,Email,South,Tablet,Boomers,Leads,43658,1677,3.84,446.57,141,8.41,40.58,206,18,6.78,11880.97,3,7.912914013
Saturday,Social,North,CTV,Millennials,Sales,135301,3142,2.32,4435.57,160,5.09,54.97,217,42,5.78,9182.98,1,5.039238439
Tuesday,Display,South,Mobile,Gen Z,Awareness,247127,1471,0.6,878.49,22,1.5,68.49,25,39,5.31,1549.55,1,0.148810126
Sunday,Email,North,Mobile,Gen X,Traffic,96917,3605,3.72,2417.65,388,10.76,58.52,68,40,5.5,29233.94,3,2.52938081
Monday,Video,East,Tablet,Boomers,Awareness,241245,8576,3.55,6461.69,375,4.37,52.82,186,48,8.28,28696.5,2,6.612099733
Thursday,Search,South,Mobile,Gen X,Leads,134938,6825,5.06,12466.7,391,5.73,73.81,185,29,5.38,23493.38,1,9.357075101
Saturday,Affiliate,East,CTV,Gen Z,Awareness,91771,1626,1.77,2133.445,93,5.72,51.93,184,32,6.52,9124.62,2,3.260114851
Thursday,Search,North,Desktop,Millennials,Leads,165896,8981,5.41,14420.39,444,4.94,41.73,127,27,6.11,23198.65,1,6.875313449
Thursday,Display,West,Tablet,Gen Z,Leads,153577,1094,0.71,706.56,22,2.01,55.79,247,27,7.64,1557.65,1,1.759495237
Monday,Display,South,Mobile,Boomers,Sales,226487,2666,1.18,1090.06,3,0.11,63.85,132,46,7.69,224.43,0,1.553784544
Wednesday,Video,East,CTV,Boomers,Sales,162960,3755,2.3,6789.72,221,5.89,40,107,21,5.88,16789.7,1,2.465543692
Sunday,Affiliate,South,Mobile,Millennials,Awareness,71811,1124,1.57,615.86,45,4,59.04,213,39,5.71,3991.68,2,3.333918202
Friday,Social,North,CTV,Boomers,App Installs,131958,2052,1.56,3058.39,114,5.56,15.67,92,18,6.32,12047.24,2,1.430637021
Friday,Affiliate,West,Desktop,Boomers,Leads,68294,1357,1.99,742.66,48,3.54,60.25,111,35,6.97,3879.38,2,2.205567107
Tuesday,Email,North,Desktop,Boomers,Sales,84244,4681,5.56,994.42,407,8.69,47.84,155,34,8.16,39806.55,3,8.612542139
Tuesday,Search,West,CTV,Gen Z,Awareness,122978,4840,3.94,10774.15,226,4.67,35.54,180,39,7.88,25409.36,1,7.084193921
Tuesday,Display,East,Mobile,Millennials,Leads,106786,1904,1.78,599.9,7,0.37,36.06,144,40,10,819.38,1,2.567527579
Sunday,Email,Central,Mobile,Boomers,Traffic,71434,1747,2.45,1143.04,135,7.73,59.4,101,42,7.37,13838.2,3,2.470070275
Tuesday,Video,East,CTV,Millennials,App Installs,247600,9460,3.82,21465.5,147,1.55,32.18,181,42,9.42,12726.51,0,6.91542811
Thursday,Email,North,Mobile,Millennials,App Installs,37192,1087,2.92,256.99,104,9.57,55.15,193,20,5.53,8242.13,3,5.640756077
Wednesday,Display,South,Tablet,Gen X,Awareness,126723,2040,1.61,829.17,86,4.22,75.97,173,36,4.87,8168.58,2,2.784971947
Tuesday,Search,West,CTV,Boomers,Awareness,113785,4524,3.98,6464.53,227,5.02,38.09,160,50,8.33,22530.62,2,6.361471196
Tuesday,Video,West,Tablet,Gen Z,Sales,124741,3693,2.96,6510.66,122,3.3,43.42,208,46,5.23,7934.32,1,6.157911192
Saturday,Affiliate,North,Mobile,Boomers,Sales,86483,769,0.89,1218.93,24,3.12,36.95,267,43,4.69,2016.88,1,2.374142895
Wednesday,Search,Central,Mobile,Gen Z,App Installs,90116,5644,6.26,14702.69,235,4.16,60.44,42,18,4.96,34018.02,1,2.630476275
Wednesday,Email,East,Desktop,Boomers,Leads,6955,365,5.25,134.19,29,7.95,61.25,81,37,7.28,2812.54,3,4.250898634
Sunday,Display,North,Desktop,Boomers,Leads,249551,2317,0.93,965.36,5,0.22,76.44,142,44,7.88,25.06,0,1.318423889
Thursday,Email,Central,CTV,Gen X,Sales,59172,1362,2.3,357.48,153,11.23,33.27,140,18,7.47,17615,3,3.222470087
Tuesday,Display,East,Tablet,Gen Z,Awareness,120956,677,0.56,590.44,23,3.4,40.07,142,46,5.68,1489.58,1,0.79478488
Thursday,Social,West,Desktop,Boomers,Awareness,112123,1766,1.58,3809.12,53,3,51.5,187,36,6.37,3929.13,1,2.945354655
Wednesday,Display,Central,Desktop,Millennials,Awareness,190480,1241,0.65,1143.03,10,0.81,46.14,132,43,5.44,1265.38,1,0.8599958
Friday,Video,South,CTV,Millennials,Leads,234477,5039,2.15,6547.38,338,6.71,63.86,42,30,4.86,8791.48,1,0.90259599
Wednesday,Search,West,Mobile,Gen Z,Sales,50631,2395,4.73,4682.6,205,8.56,28.72,129,50,6.39,19323.85,2,6.102091604
Sunday,Email,North,CTV,Boomers,App Installs,80060,4089,5.11,1912.45,332,8.12,31.95,187,47,9.21,30026.7,3,9.550874344
Wednesday,Social,Central,Desktop,Millennials,Awareness,96284,1853,1.92,3028.01,71,3.83,66.11,149,20,8.77,1656.2,0,2.867527315
Tuesday,Display,West,Desktop,Millennials,Sales,134067,857,0.64,602.56,25,2.92,24.14,218,41,6.99,2796.66,2,1.393527117
Saturday,Email,Central,Tablet,Gen X,App Installs,46859,2455,5.24,1618.63,90,3.67,52.8,148,27,7.33,7669.02,2,7.753899998
Saturday,Affiliate,South,Desktop,Millennials,App Installs,69103,1079,1.56,748.42,34,3.15,19.37,100,42,6.18,2341.08,2,1.561437275
Monday,Affiliate,East,Tablet,Millennials,Traffic,111685,2655,2.38,2438.13,35,1.32,57.73,229,38,8.02,2844.79,1,5.443837579
Saturday,Email,Central,Tablet,Gen Z,Leads,66849,2909,4.35,1902.23,264,9.08,62.13,112,27,6.31,24848.43,3,4.873790184
Thursday,Email,West,CTV,Gen X,Sales,67877,3197,4.71,1437.28,278,8.7,62.71,84,32,7.92,21123.63,3,3.956391709
Friday,Social,North,Mobile,Millennials,Leads,103692,2438,2.35,2133.445,0,0,20.16,153,24,3.92,0,0,3.597326698
Tuesday,Social,East,Tablet,Millennials,Awareness,57303,917,1.6,964.08,56,6.11,70.57,145,35,6.67,7946.42,2,2.320384622
Saturday,Affiliate,East,Desktop,Gen Z,Leads,97732,962,0.98,1035.42,14,1.46,32.77,94,33,7.27,1577.81,1,0.92526501
Saturday,Video,North,Desktop,Boomers,Traffic,202761,4559,2.25,7190.81,245,5.37,67.07,129,31,6.8,22492.74,2,2.900513412
Monday,Social,Central,CTV,Millennials,Leads,128077,3095,2.42,3828.14,90,2.91,31.22,195,32,6.42,9795.83,1,4.712204377
Wednesday,Email,Central,Desktop,Millennials,Leads,81637,2956,3.62,337.34,270,9.13,33.21,61,18,10,16243.15,3,2.208753384
Sunday,Video,South,Mobile,Millennials,Traffic,167670,4567,2.72,7168.75,189,4.14,52.77,201,33,6.38,20105.87,1,5.474843442
Wednesday,Affiliate,Central,Mobile,Boomers,Awareness,77031,1123,1.46,766.34,30,2.67,68.63,228,34,8.93,2224.42,1,3.323908556
Saturday,Video,East,Tablet,Millennials,Traffic,170127,4578,2.69,8457.3,257,5.61,79.94,167,29,8.65,19941.09,1,4.493854591
Wednesday,Email,East,Mobile,Gen X,Sales,54526,2277,4.18,1105.11,179,7.86,49.59,80,43,8.63,17447.08,3,3.340791549
Tuesday,Affiliate,South,Mobile,Millennials,Leads,38304,758,1.98,326.16,11,1.45,51.05,269,35,5.35,1491.71,2,5.323256057
Saturday,Email,North,Tablet,Boomers,App Installs,86134,2319,2.69,995.96,267,11.51,59.63,185,33,3.98,23150.03,3,4.980785752
Saturday,Email,East,Mobile,Gen X,App Installs,15681,501,3.19,216.05,40,7.98,55.07,143,33,6.29,2716.83,3,4.568777501
Saturday,Social,South,Mobile,Millennials,Sales,112218,3362,3,3273.3,49,1.46,34.57,299,30,8.94,4440.62,1,8.957903367
Saturday,Email,Central,CTV,Gen Z,Leads,33465,1664,4.97,1269.48,133,7.99,45.21,238,28,9.04,6324.55,2,11.83421485
Sunday,Social,South,Tablet,Gen X,Leads,116909,2906,2.49,5567.28,112,3.85,57.87,102,24,6.73,4712.17,0,2.535407881
Friday,Display,South,CTV,Gen Z,Awareness,246859,3162,1.28,1784.7,77,2.44,51.78,256,19,8.39,4314.33,1,3.279086442
Friday,Affiliate,East,CTV,Millennials,App Installs,84549,2085,2.47,1963.13,0,0,62.77,228,29,6.9,295.78,0,5.62253841
Sunday,Email,South,Mobile,Gen X,Sales,57315,2086,3.64,159.01,257,12.32,33.34,136,39,4.72,23272.92,3,4.949768821
Monday,Search,West,Tablet,Gen X,Awareness,86016,4601,5.35,10745.41,0,0,30.14,47,36,4.02,83.69,0,2.514032273
Saturday,Display,South,Tablet,Gen Z,Awareness,185001,2440,1.32,1906.19,131,5.37,30.54,201,49,7.48,7506.4,2,2.651012697
Tuesday,Social,Central,Mobile,Gen Z,Traffic,92462,2461,2.66,3125.62,119,4.84,64.3,262,44,6.26,12131.53,2,6.973480998
Wednesday,Affiliate,South,CTV,Gen Z,Traffic,67993,1886,2.77,1400.16,12,0.64,41.56,191,35,9.03,1029.56,0,5.297986557
Friday,Email,West,Mobile,Millennials,Awareness,41696,1433,3.44,613.44,99,6.91,52.98,114,18,5.4,8052.34,3,3.917929777
Saturday,Video,East,Mobile,Gen Z,Awareness,217642,3137,1.44,2882.74,159,5.07,41.88,206,25,5.25,13324.5,2,2.969197122
Sunday,Search,South,Tablet,Gen Z,App Installs,136061,6646,4.88,6670.58,478,7.19,49.18,97,37,7.01,27112.48,2,4.738036616
Saturday,Social,East,CTV,Boomers,Sales,114795,2453,2.22,4336.69,79,3.1,55.11,56,40,4.43,6409.98,1,1.196637484
Sunday,Affiliate,West,CTV,Gen X,Awareness,45191,1077,2.38,822.8,43,3.99,58.74,179,42,6.63,2641.82,2,4.265960036
Friday,Video,North,Mobile,Gen Z,App Installs,241549,8052,3.33,11732.34,599,7.44,47.29,219,47,7.58,36239.98,2,7.300332438
Monday,Search,North,Tablet,Gen Z,Leads,98719,4596,4.66,9949.77,467,10.16,53.81,199,26,6.18,23398.04,1,9.264721077
Thursday,Affiliate,East,Mobile,Gen X,Sales,61621,974,1.58,1015.75,46,4.72,76.71,209,45,5.23,3719.29,2,3.303516658
Tuesday,Video,West,Mobile,Boomers,Traffic,253948,5732,2.26,6150.94,298,5.2,46.62,201,34,6.74,41832.55,2,4.536881566
Thursday,Email,South,Desktop,Boomers,App Installs,81050,3617,4.46,1814.16,285,7.88,37.58,156,22,5.89,32797.61,3,6.961776681
Sunday,Display,South,Tablet,Gen X,Awareness,267301,3254,1.22,2479.6,0,0,61.4,204,39,6.81,0,0,2.483402606
Thursday,Email,Central,Desktop,Gen Z,Awareness,64099,1765,2.75,566.46,65,3.68,66.72,155,20,8.65,3871.19,2,4.268007301
Wednesday,Search,Central,CTV,Gen Z,Leads,113137,4313,3.81,11074.27,229,5.31,80.67,199,23,6.95,17177.12,1,7.586262673
Tuesday,Social,East,Desktop,Boomers,App Installs,76230,1679,2.2,942.18,108,6.43,30.6,178,35,6.74,11956.27,3,3.920529975
Thursday,Display,South,Mobile,Millennials,App Installs,113510,633,0.56,729.52,5,0.79,68.81,242,36,5.92,0,0,1.349537486
Tuesday,Search,Central,CTV,Gen Z,Leads,99979,5474,5.48,8483.33,52,0.95,72.77,183,26,5.75,5811.1,0,10.0195241
Friday,Affiliate,North,Tablet,Gen Z,Traffic,113404,1399,1.23,1814.71,54,3.86,54.56,187,34,6.13,4555.39,1,2.306911573
Monday,Affiliate,Central,CTV,Gen X,Leads,68656,1804,2.63,2936.88,0,0,51.2,76,26,8.96,0,0,1.996970403
Sunday,Social,South,Mobile,Gen X,App Installs,101702,2865,2.82,4793.36,104,3.63,37.8,187,37,5.23,8902.07,1,5.267890504
Tuesday,Search,South,Tablet,Boomers,Sales,119780,6021,5.03,8499.51,293,4.87,64.61,54,46,8.43,13366.57,1,2.714426448
Thursday,Display,Central,Tablet,Millennials,App Installs,199909,1736,0.87,2272.81,93,5.36,43.85,106,35,6.14,4944.43,1,0.920498827
Tuesday,Email,East,Tablet,Boomers,Traffic,33176,1453,4.38,283.04,52,3.58,64.78,69,18,4.95,2067.36,2,3.021973716
Friday,Search,East,Desktop,Millennials,Sales,146376,7822,5.34,13115.89,770,9.84,42.1,149,34,7.36,39539.77,2,7.962220583
Saturday,Video,West,Tablet,Gen X,Sales,234171,4968,2.12,9303.26,372,7.49,63.3,118,25,6.97,33040.41,2,2.503401361
Saturday,Email,North,Desktop,Gen Z,Leads,61704,2453,2.92,597.73,152,8.43,70.54,38,45,7.88,7937.37,3,1.510663814
Tuesday,Social,Central,Desktop,Gen X,Awareness,108850,1974,1.81,3204.03,29,1.47,69.73,281,31,6.62,2654.86,0,5.095948553
Sunday,Affiliate,North,Mobile,Gen Z,App Installs,89708,1134,1.26,1527.81,21,1.85,66.57,186,32,8.2,2130.04,1,2.35122843
Thursday,Email,West,Desktop,Gen Z,App Installs,63807,2595,4.07,1084.39,264,10.17,46.82,182,32,10,16716.07,3,7.401852461
Sunday,Display,Central,CTV,Millennials,Leads,149185,2169,1.45,695.86,36,1.66,60.86,228,25,6.47,1624.36,1,3.314890907
Saturday,Video,South,Tablet,Millennials,Sales,248999,5858,2.35,8768.42,239,4.08,58.81,134,36,3.26,11781.77,1,3.152510653
Tuesday,Email,Central,Mobile,Boomers,Leads,97532,3705,3.8,1821.49,165,4.45,47.63,219,25,8.02,5756.23,2,8.319269573
Saturday,Email,North,Desktop,Millennials,App Installs,42047,2476,5.89,445.56,64,2.58,22.68,75,31,7.01,7194.18,3,4.416486313
Tuesday,Social,West,Desktop,Millennials,App Installs,99984,2956,2.96,4451.67,180,6.09,50.81,176,34,8.17,16342.22,2,5.203392543
Sunday,Email,South,CTV,Gen X,Awareness,48147,1809,3.76,491.4,159,8.79,59.22,248,46,8.14,17002.27,3,9.317963736
Thursday,Social,West,Desktop,Gen Z,Leads,55877,1469,2.63,1547.63,90,6.13,31.36,149,38,8.38,4563.94,1,3.917193121
Friday,Display,South,Mobile,Millennials,App Installs,139060,2209,1.59,1943.31,73,3.3,16.98,124,32,5.67,6837.55,2,1.969768445
Saturday,Display,West,CTV,Boomers,Awareness,189705,1563,0.82,1146.74,43,2.75,43.86,78,18,6.67,5031.15,2,0.642650431
Thursday,Search,East,Mobile,Gen X,Leads,141844,9721,6.85,26876.88,375,3.86,64.79,229,28,9.06,31917.87,1,15.69406531
Friday,Email,Central,Desktop,Boomers,Sales,53054,840,1.58,355.71,43,5.12,31.51,158,47,7.23,4372.42,3,2.501602141
Tuesday,Display,Central,Mobile,Gen X,Sales,173563,938,0.54,1016.88,25,2.67,33.94,283,32,6.29,2765.84,1,1.529438878
Tuesday,Video,West,Mobile,Millennials,Sales,258281,8420,3.26,10801.21,504,5.99,80.45,258,32,7.66,31880.89,1,8.410839357
Monday,Social,South,Mobile,Gen X,Traffic,108406,518,0.48,782.49,12,2.32,70.47,157,34,9.7,1302.74,1,0.750198329
Monday,Social,South,Desktop,Gen X,App Installs,96216,1410,1.47,1687.16,110,7.8,45.76,144,20,9.43,11807.3,2,2.110251933
Thursday,Affiliate,North,Desktop,Boomers,Leads,29353,904,3.08,439.51,37,4.09,61.03,188,44,6.14,2455.59,2,5.789936293
Friday,Affiliate,North,CTV,Boomers,Sales,109423,931,0.85,1357.23,48,5.16,36.87,203,44,6.91,1800.9,1,1.727178016
Friday,Social,Central,Desktop,Boomers,Awareness,120608,3314,2.75,5200.07,190,5.73,47.48,134,28,7.49,25429.49,2,3.681977978
Wednesday,Social,North,Desktop,Millennials,Traffic,79138,2271,2.87,2905.11,85,3.74,51,154,29,5.53,8767.9,2,4.419292881
Friday,Affiliate,Central,Mobile,Millennials,Awareness,69840,942,1.35,1304.91,6,0.64,63.36,201,46,6.7,0,0,2.711082474
Saturday,Social,East,Desktop,Boomers,App Installs,96753,2720,2.81,1909.4,177,6.51,56.95,144,34,8.78,14661.54,2,4.048246566
Friday,Email,North,Tablet,Gen Z,Traffic,76697,3483,4.54,1519.97,190,5.46,58.7,52,29,7.7,11088.51,2,2.361448297
Monday,Video,Central,CTV,Boomers,Traffic,203692,5404,2.65,9932.57,215,3.98,53.4,99,53,7.05,26000.2,1,2.626494904
Wednesday,Social,West,Desktop,Millennials,App Installs,143165,2467,1.72,3544.79,59,2.39,60.24,128,26,6.36,4536.11,1,2.205678762
Sunday,Affiliate,Central,Tablet,Millennials,Leads,108999,1263,1.16,1394.75,37,2.93,26.14,109,31,8.9,3887.9,1,1.263011587
Thursday,Video,Central,Mobile,Millennials,Sales,244379,7517,3.08,8062.69,272,3.62,27.74,184,44,7.25,20930.24,1,5.659766183
Monday,Video,South,Mobile,Gen Z,Traffic,230270,7803,3.39,17400.14,227,2.91,39.56,83,18,5.48,20152.66,1,2.812563512
Monday,Search,South,CTV,Gen Z,App Installs,127039,7240,5.7,10994.36,226,3.12,72.37,211,41,7.43,16790.81,1,12.02496871
Monday,Email,North,Mobile,Boomers,Traffic,47043,1772,3.77,754.43,133,7.51,28.08,197,39,9.45,8161.62,3,7.420530153
Friday,Email,Central,Mobile,Boomers,App Installs,44536,1145,2.57,386.02,56,4.89,54.52,141,29,8.74,4994.07,3,3.625044907
Friday,Video,East,Mobile,Boomers,Traffic,266194,9636,3.62,8622.19,196,2.03,68.47,40,47,8.55,20598.79,1,1.447966521
Sunday,Video,West,Tablet,Gen Z,Sales,180688,4101,2.27,6466.09,287,7,40.36,107,45,6.32,28842.05,2,2.428534269
Saturday,Social,East,CTV,Millennials,Awareness,109522,1195,1.09,1430.42,25,2.09,64.91,62,36,7.71,1085.63,0,0.67648509
Thursday,Display,Central,CTV,Gen X,Traffic,211346,2285,1.08,1953.89,49,2.14,57.48,177,33,8.19,1745.48,0,1.913662903
Tuesday,Affiliate,South,Tablet,Boomers,Leads,90937,1052,1.16,938.11,0,0,52.4,159,28,7.77,99.74,0,1.839383309
Thursday,Search,South,CTV,Gen X,Leads,162686,6755,4.15,12081.42,399,5.91,28.69,104,45,5.22,36318.21,2,4.318257256
Friday,Email,West,Tablet,Gen X,Sales,87166,3651,4.19,2517.51,313,8.57,61.25,135,24,6.92,19444.46,2,5.654555675
Wednesday,Social,West,CTV,Millennials,Leads,110863,4155,3.75,5331.46,73,1.76,65.46,177,33,8.08,2184.5,0,6.633728115
Monday,Email,Central,CTV,Gen X,Leads,61771,1686,2.73,529.58,133,7.89,65.3,155,50,7.21,17049.82,3,4.230626022
Friday,Email,East,CTV,Millennials,Awareness,41376,558,1.35,339.97,49,8.78,54.69,101,44,7.73,3301.38,2,1.362093968
Friday,Affiliate,South,CTV,Millennials,Awareness,53951,692,1.28,763.09,12,1.73,66.08,122,31,5,2240.23,1,1.564827343
Wednesday,Social,Central,CTV,Gen X,App Installs,106621,2285,2.14,1941.1,79,3.46,57.01,118,50,5.77,5966.22,2,2.52886392
Tuesday,Email,North,Desktop,Boomers,Awareness,46959,539,1.15,85.52,44,8.16,49.88,247,33,6.47,6185.42,3,2.835090185
Wednesday,Search,South,CTV,Boomers,Awareness,83461,3974,4.76,7147.39,281,7.07,66.17,184,22,7.86,12842.26,1,8.761169888
Thursday,Search,East,Desktop,Gen X,Awareness,126068,4236,3.36,9615.17,252,5.95,46.11,143,19,6.87,25701.01,1,4.804930672
Friday,Email,North,CTV,Boomers,App Installs,62074,3148,5.07,1690.7,247,7.85,35.72,236,31,2.83,20799.13,3,11.96842478
Sunday,Affiliate,Central,Tablet,Gen Z,Traffic,90359,1268,1.4,1186.99,94,7.41,32.9,183,21,6.8,7088.18,2,2.568023108
Wednesday,Affiliate,West,CTV,Gen Z,Traffic,98076,2365,2.41,1622.28,101,2.2,52.11,264,30,4.62,5572.08,2,6.366083445
Thursday,Affiliate,Central,Tablet,Millennials,Awareness,61329,747,1.22,977.11,44,5.89,42.38,244,21,5.49,4733.94,2,2.971970846
Thursday,Email,Central,Desktop,Millennials,Awareness,54544,1944,3.56,1045.63,165,8.49,35.07,235,46,9.15,11101.63,3,8.37562335
Saturday,Display,South,Mobile,Millennials,Awareness,166979,2494,1.49,2100.37,115,4.61,59.56,204,39,9.53,13305.34,2,3.046946023
Friday,Display,West,Tablet,Boomers,Sales,184112,2432,1.32,1474.61,0,0,52.09,213,30,5.55,0,0,2.813591727
Friday,Email,South,Mobile,Gen Z,Awareness,53532,1764,3.3,1116.25,115,6.52,64.93,291,47,7.12,9076.47,2,9.589105582
Tuesday,Email,East,Tablet,Gen X,Leads,33817,1123,3.32,377.34,95,8.46,54.96,166,38,7.35,7864.86,3,5.512552858
Friday,Social,Central,Desktop,Boomers,Sales,76267,1525,2,1333.57,45,2.95,60.28,157,22,6.66,4548.97,2,3.13930009
Tuesday,Email,North,Tablet,Millennials,Sales,70489,1210,1.72,357.38,122,10.08,50.81,158,34,9.41,6760.22,3,2.712196229
Thursday,Email,North,Mobile,Gen X,Leads,69842,2309,3.31,256.39,151,6.54,49.16,94,19,6.81,19400.26,3,3.107671602
Saturday,Search,Central,Tablet,Gen X,Sales,98372,5829,5.93,6710.25,562,9.64,25.73,77,27,5.1,33182.59,2,4.562609279
Sunday,Video,Central,CTV,Millennials,Leads,199196,3829,1.92,6890.89,250,6.53,73.86,185,43,6.87,30708.02,2,3.556120605
Sunday,Video,West,Mobile,Boomers,Awareness,237444,8317,3.5,17803.68,419,5.04,83.77,86,23,8.54,25009.07,1,3.012339752
Wednesday,Display,North,CTV,Millennials,Traffic,208390,1831,0.88,1548.21,3,0.16,40.27,137,41,8.2,105.47,0,1.203738183
Saturday,Display,West,Tablet,Gen Z,Leads,168240,1238,0.74,945.22,23,1.86,36.79,203,44,6.95,1674.8,1,1.493782691
Friday,Social,East,Mobile,Boomers,Leads,87122,2942,3.38,3389.07,188,6.39,66.79,147,27,7.91,11844.87,2,4.964004499
Thursday,Search,Central,Desktop,Boomers,Leads,112096,5428,4.84,10202.5,325,5.99,54.01,184,46,5.52,31266.6,2,8.909791607
Saturday,Display,South,Tablet,Millennials,Traffic,211659,3755,1.77,2167.35,0,0,42.76,282,32,5.54,0,0,5.002905617
Wednesday,Video,South,Desktop,Millennials,Leads,129857,3060,2.36,3138.45,120,3.92,92.68,228,38,8.73,11793.82,2,5.372679178
Friday,Social,South,Desktop,Millennials,App Installs,70495,2368,3.36,3215.34,102,4.31,75.7,174,44,10,6374.34,1,5.84484006
Tuesday,Display,South,Mobile,Gen Z,Awareness,189691,1688,0.89,644.38,52,3.08,44.94,125,38,6.29,3109.62,2,1.112335324
Friday,Affiliate,West,Mobile,Gen Z,Sales,109883,1083,0.99,1083.79,0,0,67.22,187,38,7.21,147.42,0,1.843060346
Tuesday,Display,Central,Tablet,Boomers,App Installs,134532,1744,1.3,2081.52,46,2.64,55.96,72,38,7.17,2377.07,1,0.933369013
Friday,Display,West,Desktop,Gen X,Sales,105936,1632,1.54,1044.88,37,2.27,49.51,320,18,6.09,4740.25,2,4.929768917
